Tweet ID,Entity,Sentiment,Tweet Content
65407,MaddenNFL,Positive,"Can't sleep, listening to Rascal Flatts, working on podcast, recording in the morning, then #Disneyland ! "
71965,louiise,Positive,@louiise wassss good my long haired buddy 
70323,lesliesanchez,Positive,@lesliesanchez yeah tone down the racism! 
42524,Twitter,Negative,"is loving the new Twitteriffic iphone app. I just paid for and was getting used to tweetie, but now it's back to Twitterific... $3 gone "
61754,fuzzbomb,Positive,"@fuzzbomb yeah we have comcast so that won't work here - it's ok, free wifi with iPhone so I'll live "
3062,Microsoft,Neutral,is home and going to bed. 
45866,claudinemartha,Negative,@claudinemartha I wasn't sure if I could...I already cut it in half and sliced up one side...  
35991,nickyspag,Irrelevant,@nickyspag the video clip is not avaliable here in the UK 
77800,Netflix,Irrelevant,6 weeks 4 days till I'm in iraq 
45437,FIFA,Irrelevant,work  @ Work http://loopt.us/lIUX5A.t
12316,EthanSuplee,Neutral,@EthanSuplee @tony_almeida DonÃÂ´t even think about it....hugs from one of the ladies! 
65650,Apple,Irrelevant, nobody talks to mandarin
67904,jamesheart24,Irrelevant,@jamesheart24  i want a trampoline.
11471,FIFA,Neutral,"ATOTS Day of Fasting today, please keep us in your prayers "
70960,Amazon,Negative,Today is the BBB and I am at home sick....bummer!  Feel like crap today. 
80190,Facebook,Positive,I love barry m nail paints 
50684,Google,Negative,"hopes her mom finally gets a dog, but i have to answer kgb texts so i didnt get to go to the humane society "
61469,aplusk,Positive,watching that 70's show @aplusk you look good in a dress and heels 
14442,MaddenNFL,Irrelevant,My first tweet! BUSY Sunday. Dress rehearsal of Der FreischÃ¯Â¿Â½tz &amp; Pique Dame and last concert with City Music Cleveland tonight! 
76226,dainen,Irrelevant,@dainen i dunno what happened.. but its gone  
79267,Apple,Positive,tryin 2 discreetly text at work! Dont think its workin tho  speak soon
43101,KeepItClassyJen,Positive,@KeepItClassyJen nice! I will have to look into it. Vegas sounds fun 
61940,AshleyxoNicole,Positive,"@AshleyxoNicole I don't really watch it too much, but I like it sometimes  It is intense when it's on tv though D:"
55121,MaddenNFL,Neutral,Lunch  frites yummy yummy aaaaaaaaaaaaaaa
93210,Google,Positive,sleeping on this comfy couch tonight 
56661,parawhore182,Neutral,@parawhore182 haha ME TOO!!!  i rele like their last album tho...above all else
60786,kamisoul,Irrelevant,"@kamisoul I wish I had pandesal  Maybe I will go and get some, tomorrow. They're soo good when they are fresh."
71122,Facebook,Neutral,ohhh you gotta just love the sunshine  may hit the pool!
97712,KnightOwl10,Positive,@KnightOwl10 Ronnie I'm going to bed night night  have sweet dreams of Jon  xoxoxo
44629,MaddenNFL,Negative,OMG looks like no Amazura for me tonight  looks like i may have to settle for the BX.
60808,Amazon,Neutral,catching up on all tweets from the week gone!  i've been studdyin maan... =D
32219,Google,Negative,I wish we find the AF447 flight recorder so called &quot;black box&quot; to undestand 
20697,gone2dmb,Positive,@gone2dmb Any of the CA shows.  I will check out Live Nation  thanks!
15613,FIFA,Negative,I have lots of errands to run today and it's the very last &quot;The Hills&quot; with Lauren!   So sad!
43009,Netflix,Irrelevant,I should have went to the crowded ass bank when I got off. I have NO pesos in my wallet  ill go first thing in the morning.
18329,CS-GO,Irrelevant,Sick  and it's in my chest! That's the worst kind of sick! I sound like a 90 year old chain smoker who swallowed a box of nails!
36684,Google,Negative,"is mentally exhausted, tired of crying, and just wants to love her job again. "
22182,Netflix,Irrelevant,"Had a dream about my report lastnight, hopefully my grades won't be as bad as they were in my dream "
78117,Apple,Positive,gotta go cuz the weird people are backk.. and im meant to be cleaning tashas hamster out. 
64639,Amazon,Negative,"Microsoft's font-embedding tool, WEFT, is so badly designed it makes me want to cry "
19266,Microsoft,Neutral,alesha's party tomorrow night 
87427,Microsoft,Negative,So mad I missed the Hi Five &quot;Quality Time&quot;    
53240,Google,Positive,Got my hand on &quot;Code Complete&quot; by Steve Mcconnell . and got an idea on how to spend the weekend 
88549,miccheckmeout,Neutral,whats good @miccheckmeout ...new follower here 
95414,bigsmooth433430,Positive,"@bigsmooth433430 ok, let's try that again. How much?  She had a blast and is excited for tonight!"
29571,jimmylong,Positive,@jimmylong ask them if they had anymore children 
45375,Netflix,Negative,"is not happy with todays training, did about 2k in 15 minutes, but sprained my ankle  http://plurk.com/p/xwjv8"
85182,Microsoft,Neutral,http://twitpic.com/6f82y - my idol fighting a midget 
45579,Microsoft,Positive,"went to the mall, bought my son tons of things "
56555,DonnieWahlberg,Neutral,@DonnieWahlberg grown man came on random &amp; totally made me smile thinking of making u laugh in s'toon 
12474,ensredshirt,Negative,"@ensredshirt  that sucks, you busy at weekend then?"
27288,TeachJoanne,Negative,@TeachJoanne I think I missed you 
82744,cinn_T,Negative,@cinn_T the challange was to guess wats the ingredients in a random dish. Aaa I really miss watchin it. I can't watch it for 3 weeks 
9729,dardoodle,Irrelevant,@dardoodle I'm sorry about the swing set... 
60972,infogoddes,Neutral,@infogoddes @yatii I'm glad you're still around 
42271,jkling,Irrelevant,"@jkling I was expecting to fix my teeth, but what they did was clean/check my teeth  and charged me $70CAD  "
85045,Google,Irrelevant,"Cleaning, cleaning, and more cleaning. I have way too much stuff. I can't even enjoy my break because of my stupid heartburn  ugh"
76022,RaachelNunez,Irrelevant,@RaachelNunez  sorry i hate friends that are bitchers!
91250,Microsoft,Irrelevant,"just watched the 3rd season of The O.C., Marissa died. Very sad  going on with season 4 now xD"
97598,Google,Negative,bleh... wishin' it was the weekend 
39601,limmeister,Negative,"@limmeister Sorry to hear  Not sure what to say, but hope you and your fam will find strength &amp; comfort during this difficult time *HUGS!*"
31967,MaddenNFL,Irrelevant,"too cold to take the boat out tonight   might go out anyway, but danvan isn't in operation either. BUMMER"
4483,Netflix,Positive,After I have seen the rest of the dvd I shall go back to reading the book  Though I'm positive I will keep getting distracted...grammer 
18433,FashionVictim_,Positive,@FashionVictim_ congrats! don't worry.. sure they're very well 
79934,RedMoneyprod,Neutral,@RedMoneyprod ok Thanks for the info....   
70230,Brittanya69,Neutral,@Brittanya69 Hey girl! Glad to see you following me.. just wanted to let you know you were the HOTTEST girl on that show 
98175,Twitter,Irrelevant,GRADUATION DAY for Chris!!!!  and it's overcast here in Victoria...  ah well!
6122,Facebook,Irrelevant,I think they made plastic donut packages for a reason. They want to make sure EVERYONE knows you're going for a second jelly filled. 
12394,Amazon,Negative,Why does an afternoon cup of coffee make me sleepy? 
11962,Amazon,Irrelevant,I want to go home! 
7623,soleaddict1,Positive,@soleaddict1 couldn't be better 
38516,alexmason,Irrelevant,@alexmason haha sweett. ik this weather is horrrible 
33580,Bluegrass_IT,Neutral,@Bluegrass_IT I think the grey has had it's turn and it's now time for the blue! 
81987,FIFA,Neutral,now i take a shower with herbal essences  i'll be back in 15 minutes 
9304,FIFA,Irrelevant,Back to the salt mine for my one day work week. So much to do. 
66816,josh_perez,Neutral,"@josh_perez  well if you really wanna watch it, you would lie ) i watched with sila din and gelo btw "
58543,Amazon,Positive,Sleepy time is always interrupted -.-  NemoNemesis 
88604,Apple,Positive,Well that sounds logical 2 me  was just askin myself
94264,Apple,Positive,Leveling my hordie with my bestest friend Kellen &lt;3 
85712,GetEmQ,Neutral,Everyone please follow my girl @GetEmQ ! I'll give y'all a free cookie &amp; plus she's such a nice person &amp; you'll love her tweets!!! 
45394,MizzSexiiBaby,Positive,@MizzSexiiBaby thx for the twesent bestie!!! 
4679,Egare,Irrelevant,@Egare too bad we don't have an orange julius here 
56706,Killandra,Positive,@Killandra ah I didn't see that one I guess 
63865,Apple,Neutral,eating berries yum!!  
90523,MaddenNFL,Positive,i love my boyfriends mommy she is super cute. made me and baby breakfast today. 
91091,YoungQ,Neutral,@YoungQ your the greatest thanks 
25353,Willie_Day26,Negative,@Willie_Day26 would have loved to meet you in person but now im in NY working on a fashion show 
99954,Parquette1know,Negative,"@Parquette1know what you mean.have been at work nearly an hr, aftr rolling out of bed &amp; drive the 40 minutes. &amp; I am not a coffee person "
94248,Microsoft,Irrelevant,"aww, all the pokemons are fighting... "
17220,gracie_musica,Negative,@gracie_musica I got a bit written on the train home earlier (about a page of a5 notebook) but nothing since 
92768,refuse2bdefined,Neutral,@refuse2bdefined so i bought 3 yards  did you need some??
3682,Google,Irrelevant,mom's here...this might be my last update then SCHOOL!!!!!!! gonna eat brownies...ttyl!  I'll miss ya'll! Bye! 
59334,SashaGrey,Negative,@SashaGrey damn I would have went there had i known! 
99334,Google,Negative,feels a bit less sickish but is back in summer school soo idk 
3299,MaddenNFL,Neutral,#poliza says: Hello  Im Arina  where a you /. my darling ?
76280,Google,Negative,wish i had twitter on my phone 
40069,Microsoft,Neutral,"Oh what a night,the summer craze just begun ....am so loving u summer "
8965,holycool,Neutral,@holycool Time to chill out now? 
49058,Microsoft,Positive,jay lenoss last nightttttttttt .. then moviee 
45760,Microsoft,Negative,I just want it to be over 
32446,FIFA,Neutral,bought a bunch of stuff at H&amp;M in downtown 
82941,Google,Neutral,Getting ice cream with b-nasty 
26883,xxtRaGiCmEsSxx,Irrelevant,"@xxtRaGiCmEsSxx me too, kindaa "
48105,Netflix,Negative,"time for school, oh noes!  i'm still so sleepy"
20323,EKSwitaj,Neutral,"@EKSwitaj Oh well. On the bright side, nothing beats homemade. "
92617,Apple,Irrelevant,My phone won't update 
71591,khairulnz,Positive,@khairulnz I know it sucks. but i'm just way too bored! 
17652,x0heathercee0x,Negative,"@x0heathercee0x rofl sheep are to conventional; rubber duckies are better!! actually, i would rather count the days till T.I. is out  &lt;3"
7531,cokel,Neutral,@cokel try bringing the cards a little more luck today.  wasnt quite enough yesterday 
93594,TbotTV,Neutral,"@TbotTV Hi there, found you through a great twitter-gal, @JanSimpson. Good to &quot;tweet&quot; you. "
74255,Google,Positive,Vote for dale  thats me...
95158,HawaiiRealty,Positive,"@HawaiiRealty LOL, that is funny! I'd like 2know answer! Could prove helpful. "
5502,FIFA,Irrelevant,I am so bored. and tired. nobody is up this late. how tragic 
77530,TheBubbleBoy,Positive,@TheBubbleBoy Good luck! 
43332,Apple,Irrelevant,IKER CASILLAS WHY HAVE YOU FAILED??? 
7750,Amazon,Positive,HAPPY SIMS 3 DAY!! 
36191,Google,Neutral,mall was good times..cant wait for orlando..got some nice tops..work soon come by and see me if you know where 
97766,Netflix,Irrelevant,Now onto some Maven love and hate... why doesn't it want to perform:release? 
64801,MaddenNFL,Positive,Work was fun. I'm tired. And i have practice tomorrowwww 
7459,GypsyG86,Neutral,@GypsyG86 Create a blog and become an author. That's a good way to start! 
55669,CS-GO,Irrelevant,I wish I could see my Panda 
29535,Microsoft,Negative,Worried about dawnald!!! 
72864,Mike2u,Positive,@Mike2u thought the bank would be a bit more up Market if you recomended it  http://twitpic.com/3m0ap
23625,Netflix,Neutral,Oh shnap Cleveland won 
71399,Netflix,Irrelevant,"says ayos. Hindi na natuloy yung lakad ko ngayon. Thank you, ulan.  (annoyed) http://plurk.com/p/yrppf"
72952,MaddenNFL,Negative,OMG I just found out that Harry Potter is out on the 15th and I'll be at the Gaeltacht...I am freaking out! 
57332,jessewatson1,Positive,"@jessewatson1 It's a double shot of Italian espresso, side of whipped cream. It *is* beauty itself at 4 PM especially.  "
14306,Apple,Negative,the show was amazing in sydney! but i pulled my back  luckily sex and the city is on so im relaxing!
12527,drvono,Neutral,"@drvono I know the guy who runs it all, he's the curator at Am. Swedish Institute, and also the uncle of one of my good friends. "
84019,Microsoft,Irrelevant,1 more full day in MB left    but me and travis invited a security guard to a worship service and she's coming!
11501,MaddenNFL,Irrelevant,No tweet from #squarespace. Guess I didn't win today. 
52837,Microsoft,Positive,still a newbie in twitter! 
75945,Microsoft,Irrelevant,also off to fail byeeeeeeeeee 
79100,mcflyinnepal,Positive,@mcflyinnepal oh really? that sucks but i like theyre new stuff lol but theyre old stuff is good 
22820,Google,Irrelevant,feels sad because of the NY Directors i am working closely with just left the company.  http://plurk.com/p/13us9y
73578,Netflix,Positive,"Frame it like you mean it, dammit! "
7963,marnigreen,Positive,@marnigreen o wow well good luck w/ that  how long u plan on bein enllisted?
29372,Facebook,Negative,is anyone out there??  so bored at work...
8346,sarahaida,Irrelevant,@sarahaida NOOOOOOOOOOOOO  and i didn't even realize you took it from my room. when?
55442,KimilovesJB,Negative,"@KimilovesJB hahaha me too, we've got same thought here.. i wonder when Disney Channel Asia showing the JONAS and SWAC, "
19953,Netflix,Irrelevant,WOOOOOOHOOOOOOOOOOO! just a random burst of energy!!!!! but my upper left arm is still broken 
38522,Google,Irrelevant,gooing to work. 
16875,MaddenNFL,Irrelevant,"...Wait, what? Mr Kennedy released??? This is a sad day "
